Unnamed: 0,name,img_url,golden_img_url,type,have_normal,have_golden,is_cropped,skip
5174,Mage,https://media.hearthpwn.com/avatars/412/697/91704.png,https://media.hearthpwn.com/avatars/412/699/91704.gif,Ability,True,True,True,False
5175,Magical Friends,,,Ability,False,False,False,False
5176,Magical Friends,,,Ability,False,False,False,False
5177,Magical Friends,,,Ability,False,False,False,False
5178,Magnetic,,,Ability,False,False,False,False
5179,Mana,,,Ability,False,False,False,False
5180,Mana Growth,,,Ability,False,False,False,False
5181,Many Blessings,,,Ability,False,False,False,False
5182,Map of Uldum,https://media.hearthpwn.com/avatars/424/6/92393.png,https://media.hearthpwn.com/avatars/424/7/92393.gif,Ability,True,True,True,False
5183,March of the Mechs,,,Ability,False,False,False,False
5184,Massive,https://media.hearthpwn.com/avatars/422/66/52592.png,https://media.hearthpwn.com/avatars/422/68/52592.gif,Ability,True,True,True,False
5185,MASSIVE Difficulty,https://media.hearthpwn.com/avatars/412/727/62974.png,https://media.hearthpwn.com/avatars/412/729/62974.gif,Ability,True,True,True,False
5186,ME SMASH,https://media.hearthpwn.com/avatars/408/26/22501.png,https://media.hearthpwn.com/avatars/408/28/22501.gif,Ability,True,True,True,False
5187,Mechanical,,,Ability,False,False,False,False
5188,Mechanized,,,Ability,False,False,False,False
5189,Mechanized,,,Ability,False,False,False,False
5190,Mechs,,,Ability,False,False,False,False
5191,Meddling Fool!,https://media.hearthpwn.com/avatars/419/66/49900.png,https://media.hearthpwn.com/avatars/419/68/49900.gif,Ability,True,True,True,False
5192,Medivh's Locket,https://media.hearthpwn.com/avatars/416/579/27438.png,https://media.hearthpwn.com/avatars/416/581/27438.gif,Ability,True,True,True,False
5193,Mercenaries,,,Ability,False,False,False,False
5194,Mercenaries,,,Ability,False,False,False,False
5195,Mercenaries,,,Ability,False,False,False,False
5196,Metalhead,,,Ability,False,False,False,False
5197,Mighty Champions,,,Ability,False,False,False,False
5198,Mighty Minions,,,Ability,False,False,False,False
5199,Minature Army,,,Ability,False,False,False,False
5200,Mind Portals,https://media.hearthpwn.com/avatars/419/684/77507.png,https://media.hearthpwn.com/avatars/419/686/77507.gif,Ability,True,True,True,False
5201,Miracles,,,Ability,False,False,False,False
5202,Miracles,,,Ability,False,False,False,False
5203,Mirage Dummy,,,Ability,False,False,False,False
5204,Mirror,,,Ability,False,False,False,False
5205,"Mirror, Mirror",,,Ability,False,False,False,False
5206,Misfits,,,Ability,False,False,False,False
5207,Modifications Complete,https://media.hearthpwn.com/avatars/412/811/63009.png,https://media.hearthpwn.com/avatars/412/813/63009.gif,Ability,True,True,True,False
5208,Modify the Lich King,,,Ability,False,False,False,False
5209,Moonfire,https://media.hearthpwn.com/avatars/409/496/619.png,https://media.hearthpwn.com/avatars/409/498/619.gif,Ability,True,True,True,False
5210,Move Over! (Ahune 1st),,,Ability,False,False,False,False
5211,Move Over! (Ahune to Ragnaros),,,Ability,False,False,False,False
5212,Move Over! (Finley Swaps in) NOT PLAYER FACING,,,Ability,False,False,False,False
5213,Move Over! (Ragnaros fully replaces Ahune),,,Ability,False,False,False,False
5214,Move Over! (Ragnaros to Ahune),,,Ability,False,False,False,False
5215,Multi-Cast,,,Ability,False,False,False,False
5216,Multiple Enemies,,,Ability,False,False,False,False
5217,Mummy Costume,,,Ability,False,False,False,False
5218,Mummy Magic,https://media.hearthpwn.com/avatars/423/880/92297.png,https://media.hearthpwn.com/avatars/423/881/92297.gif,Ability,True,True,True,False
5219,Murglgglgl,,,Ability,False,False,False,False
5220,Murky's Dummy Horn,,,Ability,False,False,False,False
5221,Murloc Bonus,https://media.hearthpwn.com/avatars/419/636/27522.png,https://media.hearthpwn.com/avatars/419/638/27522.gif,Ability,True,True,True,False
5222,Murlocs,,,Ability,False,False,False,False
5223,Murlocs,,,Ability,False,False,False,False
5224,Murlocs,,,Ability,False,False,False,False
5225,Mutate,https://media.hearthpwn.com/avatars/409/982/90649.png,https://media.hearthpwn.com/avatars/409/984/90649.gif,Ability,True,True,True,False
5226,Mutations,,,Ability,False,False,False,False
5227,Mutations,,,Ability,False,False,False,False
5228,Mutual Destruction,,,Ability,False,False,False,False
5229,Mysterious Tome,https://media.hearthpwn.com/avatars/417/407/77208.png,https://media.hearthpwn.com/avatars/417/409/77208.gif,Ability,True,True,True,False
5230,Mystery Choice!,https://media.hearthpwn.com/avatars/421/229/92251.png,https://media.hearthpwn.com/avatars/421/231/92251.gif,Ability,True,True,True,False
5231,Mystical Mirage,https://media.hearthpwn.com/avatars/423/936/92336.png,https://media.hearthpwn.com/avatars/423/937/92336.gif,Ability,True,True,True,False
5232,Mystical Mirage,https://media.hearthpwn.com/avatars/423/934/92333.png,https://media.hearthpwn.com/avatars/423/935/92333.gif,Ability,True,True,True,False
5233,Natural Defense,,,Ability,False,False,False,False
5234,Natural Defense,,,Ability,False,False,False,False
5235,Nature's Blessing,,,Ability,False,False,False,False
5236,Nature's Wrath,,,Ability,False,False,False,False
5237,Nature's Wrath,,,Ability,False,False,False,False
5238,Nature's Wrath,,,Ability,False,False,False,False
5239,New Hero!,https://media.hearthpwn.com/avatars/419/843/58775.png,https://media.hearthpwn.com/avatars/419/845/58775.gif,Ability,True,True,True,False
5240,New Hero!,https://media.hearthpwn.com/avatars/412/748/62985.png,https://media.hearthpwn.com/avatars/412/750/62985.gif,Ability,True,True,True,False
5241,Nightmare,https://media.hearthpwn.com/avatars/423/36/334.png,https://media.hearthpwn.com/avatars/423/37/334.gif,Ability,True,True,True,False
5242,No Way!,https://media.hearthpwn.com/avatars/416/312/27343.png,https://media.hearthpwn.com/avatars/416/314/27343.gif,Ability,True,True,True,False
5243,Noble Weaponry,,,Ability,False,False,False,False
5244,Noise Complaint,https://media.hearthpwn.com/avatars/423/768/52620.png,https://media.hearthpwn.com/avatars/423/769/52620.gif,Ability,True,True,True,False
5245,Normal Difficulty,https://media.hearthpwn.com/avatars/412/733/62976.png,https://media.hearthpwn.com/avatars/412/735/62976.gif,Ability,True,True,True,False
5246,Nurture and Grow,,,Ability,False,False,False,False
5247,Nurture and Grow,,,Ability,False,False,False,False
5248,Offensive Play,https://media.hearthpwn.com/avatars/419/828/35271.png,https://media.hearthpwn.com/avatars/419/830/35271.gif,Ability,True,True,True,False
5249,Offensive Posture,https://media.hearthpwn.com/avatars/425/634/92815.png,https://media.hearthpwn.com/avatars/425/636/92815.gif,Ability,True,True,True,False
5250,Old Bones,,,Ability,False,False,False,False
5251,Old God,,,Ability,False,False,False,False
5252,Old God,,,Ability,False,False,False,False
5253,Old God,,,Ability,False,False,False,False
5254,Old God,,,Ability,False,False,False,False
5255,On the Hunt,,,Ability,False,False,False,False
5256,Outlaws,,,Ability,False,False,False,False
5257,Overclock,https://media.hearthpwn.com/avatars/418/973/22525.png,https://media.hearthpwn.com/avatars/418/975/22525.gif,Ability,True,True,True,False
5258,Overkill,,,Ability,False,False,False,False
5259,Overload,,,Ability,False,False,False,False
5260,Overload,,,Ability,False,False,False,False
5261,Overload,,,Ability,False,False,False,False
5262,Overloaded,,,Ability,False,False,False,False
5263,Overpowered,https://media.hearthpwn.com/avatars/410/510/91066.png,https://media.hearthpwn.com/avatars/410/512/91066.gif,Ability,True,True,True,False
5264,Overwhelm,,,Ability,False,False,False,False
5265,Pack Mentality,,,Ability,False,False,False,False
5266,Pact with the Loa,https://media.hearthpwn.com/avatars/420/884/90446.png,https://media.hearthpwn.com/avatars/420/886/90446.gif,Ability,True,True,True,False
5267,Pain,,,Ability,False,False,False,False
5268,Pain Gains,,,Ability,False,False,False,False
5269,Pair of Paradoxes,https://media.hearthpwn.com/avatars/412/895/91757.png,https://media.hearthpwn.com/avatars/412/897/91757.gif,Ability,True,True,True,False
5270,Paladin,https://media.hearthpwn.com/avatars/412/751/62986.png,https://media.hearthpwn.com/avatars/412/753/62986.gif,Ability,True,True,True,False
5271,Paladin,https://media.hearthpwn.com/avatars/412/700/91707.png,https://media.hearthpwn.com/avatars/412/702/91707.gif,Ability,True,True,True,False
5272,Party of Four,https://media.hearthpwn.com/avatars/424/56/92431.png,https://media.hearthpwn.com/avatars/424/57/92431.gif,Ability,True,True,True,False
5273,Phasing Portal,https://media.hearthpwn.com/avatars/407/654/90070.png,https://media.hearthpwn.com/avatars/407/656/90070.gif,Ability,True,True,True,False
5274,Pillage the Fallen,https://media.hearthpwn.com/avatars/413/609/89548.png,https://media.hearthpwn.com/avatars/413/611/89548.gif,Ability,True,True,True,False
5275,Pint-Sized,,,Ability,False,False,False,False
5276,Pint-Sized,,,Ability,False,False,False,False
5277,Pirate Costume,https://media.hearthpwn.com/avatars/419/297/63205.png,https://media.hearthpwn.com/avatars/419/299/63205.gif,Ability,True,True,True,False
5278,Pirates,,,Ability,False,False,False,False
5279,Pirates,,,Ability,False,False,False,False
5280,Pirates,,,Ability,False,False,False,False
5281,Pirates,,,Ability,False,False,False,False
5282,Pit of Spikes,https://media.hearthpwn.com/avatars/423/412/27323.png,https://media.hearthpwn.com/avatars/423/413/27323.gif,Ability,True,True,True,False
5283,Plaguebringer,,,Ability,False,False,False,False
5284,Play the Brawl,https://media.hearthpwn.com/avatars/412/655/73358.png,https://media.hearthpwn.com/avatars/412/657/73358.gif,Ability,True,True,True,False
5285,Play!,https://media.hearthpwn.com/avatars/412/685/73379.png,https://media.hearthpwn.com/avatars/412/687/73379.gif,Ability,True,True,True,False
5286,Poison Spit,https://media.hearthpwn.com/avatars/422/45/52596.png,https://media.hearthpwn.com/avatars/422/47/52596.gif,Ability,True,True,True,False
5287,Portal FROM the Future!,https://media.hearthpwn.com/avatars/412/901/91759.png,https://media.hearthpwn.com/avatars/412/903/91759.gif,Ability,True,True,True,False
5288,Potion of Vitality,https://media.hearthpwn.com/avatars/417/323/77167.png,https://media.hearthpwn.com/avatars/417/325/77167.gif,Ability,True,True,True,False
5289,Pounce,https://media.hearthpwn.com/avatars/420/95/90272.png,https://media.hearthpwn.com/avatars/420/97/90272.gif,Ability,True,True,True,False
5290,Power (Spell),,,Ability,False,False,False,False
5291,Powered Up,,,Ability,False,False,False,False
5292,Preparation,https://media.hearthpwn.com/avatars/426/402/364.png,https://media.hearthpwn.com/avatars/426/404/364.gif,Ability,True,True,True,False
5293,Present!,,,Ability,False,False,False,False
5294,Priest,https://media.hearthpwn.com/avatars/412/754/62988.png,https://media.hearthpwn.com/avatars/412/756/62988.gif,Ability,True,True,True,False
5295,Priest,https://media.hearthpwn.com/avatars/412/703/91711.png,https://media.hearthpwn.com/avatars/412/705/91711.gif,Ability,True,True,True,False
5296,Primordial Bulwark,https://media.hearthpwn.com/avatars/423/960/92354.png,https://media.hearthpwn.com/avatars/423/961/92354.gif,Ability,True,True,True,False
5297,Primordial Bulwark,https://media.hearthpwn.com/avatars/423/962/92355.png,https://media.hearthpwn.com/avatars/423/963/92355.gif,Ability,True,True,True,False
5298,Prioritize,https://media.hearthpwn.com/avatars/418/967/22522.png,https://media.hearthpwn.com/avatars/418/969/22522.gif,Ability,True,True,True,False
5299,Professional,,,Ability,False,False,False,False
5300,Protection,,,Ability,False,False,False,False
5301,Protectors,,,Ability,False,False,False,False
5302,Protectors,,,Ability,False,False,False,False
5303,Protectors,,,Ability,False,False,False,False
5304,Protectors,,,Ability,False,False,False,False
5305,Protectors,,,Ability,False,False,False,False
5306,Pump It Up!,,,Ability,False,False,False,False
5307,Putress' Vial,https://media.hearthpwn.com/avatars/423/518/27476.png,https://media.hearthpwn.com/avatars/423/519/27476.gif,Ability,True,True,True,False
5308,Puzzle 1,https://media.hearthpwn.com/avatars/419/489/58754.png,https://media.hearthpwn.com/avatars/419/491/58754.gif,Ability,True,True,True,False
5309,Puzzle 2,https://media.hearthpwn.com/avatars/419/492/58755.png,https://media.hearthpwn.com/avatars/419/494/58755.gif,Ability,True,True,True,False
5310,Puzzle 3,https://media.hearthpwn.com/avatars/419/504/58759.png,https://media.hearthpwn.com/avatars/419/506/58759.gif,Ability,True,True,True,False
5311,Puzzle 4,https://media.hearthpwn.com/avatars/419/510/58761.png,https://media.hearthpwn.com/avatars/419/512/58761.gif,Ability,True,True,True,False
5312,Puzzle 5,https://media.hearthpwn.com/avatars/419/495/58756.png,https://media.hearthpwn.com/avatars/419/497/58756.gif,Ability,True,True,True,False
5313,Puzzle 6,https://media.hearthpwn.com/avatars/419/498/58757.png,https://media.hearthpwn.com/avatars/419/500/58757.gif,Ability,True,True,True,False
5314,Puzzle 7,https://media.hearthpwn.com/avatars/419/501/58758.png,https://media.hearthpwn.com/avatars/419/503/58758.gif,Ability,True,True,True,False
5315,Puzzle 8,https://media.hearthpwn.com/avatars/419/513/58762.png,https://media.hearthpwn.com/avatars/419/515/58762.gif,Ability,True,True,True,False
5316,Puzzle 9,https://media.hearthpwn.com/avatars/419/507/58760.png,https://media.hearthpwn.com/avatars/419/509/58760.gif,Ability,True,True,True,False
5317,Rakanishu,https://media.hearthpwn.com/avatars/417/794/77347.png,https://media.hearthpwn.com/avatars/417/796/77347.gif,Ability,True,True,True,False
5318,Random Druid Deck,https://media.hearthpwn.com/avatars/422/950/91135.png,https://media.hearthpwn.com/avatars/422/951/91135.gif,Ability,True,True,True,False
5319,Random Hand Spell - Not Player Facing,,,Ability,False,False,False,False
5320,Random Hunter Deck,https://media.hearthpwn.com/avatars/422/952/91136.png,https://media.hearthpwn.com/avatars/422/953/91136.gif,Ability,True,True,True,False
5321,Random Mage Deck,https://media.hearthpwn.com/avatars/422/948/91134.png,https://media.hearthpwn.com/avatars/422/949/91134.gif,Ability,True,True,True,False
5322,Random Paladin Deck,https://media.hearthpwn.com/avatars/422/954/91137.png,https://media.hearthpwn.com/avatars/422/955/91137.gif,Ability,True,True,True,False
5323,Random Priest Deck,https://media.hearthpwn.com/avatars/422/956/91138.png,https://media.hearthpwn.com/avatars/422/957/91138.gif,Ability,True,True,True,False
5324,Random Rogue Deck,https://media.hearthpwn.com/avatars/422/958/91139.png,https://media.hearthpwn.com/avatars/422/959/91139.gif,Ability,True,True,True,False
5325,Random Shaman Deck,https://media.hearthpwn.com/avatars/422/960/91140.png,https://media.hearthpwn.com/avatars/422/961/91140.gif,Ability,True,True,True,False
5326,Random Warlock Deck,https://media.hearthpwn.com/avatars/422/962/91141.png,https://media.hearthpwn.com/avatars/422/963/91141.gif,Ability,True,True,True,False
5327,Random Warrior Deck,https://media.hearthpwn.com/avatars/422/964/91142.png,https://media.hearthpwn.com/avatars/422/965/91142.gif,Ability,True,True,True,False
5328,Randomonium,https://media.hearthpwn.com/avatars/412/469/77466.png,https://media.hearthpwn.com/avatars/412/471/77466.gif,Ability,True,True,True,False
5329,Rapid Fire,,,Ability,False,False,False,False
5330,Recharge,https://media.hearthpwn.com/avatars/422/685/14588.png,https://media.hearthpwn.com/avatars/422/686/14588.gif,Ability,True,True,True,False
5331,Recovery,,,Ability,False,False,False,False
5332,Recovery,,,Ability,False,False,False,False
5333,Recruiter,,,Ability,False,False,False,False
5334,Recruits,,,Ability,False,False,False,False
5335,Recycling,https://media.hearthpwn.com/avatars/410/552/91086.png,https://media.hearthpwn.com/avatars/410/554/91086.gif,Ability,True,True,True,False
5336,Recycling Dummy Effects,,,Ability,False,False,False,False
5337,Re-Enforcer,,,Ability,False,False,False,False
5338,Regenerate,https://media.hearthpwn.com/avatars/426/822/90242.png,https://media.hearthpwn.com/avatars/426/824/90242.gif,Ability,True,True,True,False
5339,Regeneration,,,Ability,False,False,False,False
5340,Regeneration,,,Ability,False,False,False,False
5341,Reinforce,,,Ability,False,False,False,False
5342,Release Coolant,https://media.hearthpwn.com/avatars/269/370/22524.png,https://media.hearthpwn.com/avatars/269/372/22524.png,Ability,True,True,False,True
5343,Removal,,,Ability,False,False,False,False
5344,Reno Random Deck,https://media.hearthpwn.com/avatars/424/118/92494.png,https://media.hearthpwn.com/avatars/424/119/92494.gif,Ability,True,True,True,False
5345,Reset Decks,https://media.hearthpwn.com/avatars/418/925/91928.png,https://media.hearthpwn.com/avatars/418/927/91928.gif,Ability,True,True,True,False
5346,Reset Decks,,,Ability,False,False,False,False
5347,Reset the Brawl,https://media.hearthpwn.com/avatars/412/658/73359.png,https://media.hearthpwn.com/avatars/412/660/73359.gif,Ability,True,True,True,False
5348,Reset the Brawl,https://media.hearthpwn.com/avatars/412/637/77049.png,https://media.hearthpwn.com/avatars/412/639/77049.gif,Ability,True,True,True,False
5349,Reset Your Deck,,,Ability,False,False,False,False
5350,Resilient,,,Ability,False,False,False,False
5351,Resourceful,,,Ability,False,False,False,False
5352,Resourcefulness,https://media.hearthpwn.com/avatars/410/573/91103.png,https://media.hearthpwn.com/avatars/410/575/91103.gif,Ability,True,True,True,False
5353,Restart,https://media.hearthpwn.com/avatars/419/519/58764.png,https://media.hearthpwn.com/avatars/419/521/58764.gif,Ability,True,True,True,False
5354,Restoration,,,Ability,False,False,False,False
5355,Restoration,,,Ability,False,False,False,False
5356,Resurrection,,,Ability,False,False,False,False
5357,Resurrection,,,Ability,False,False,False,False
5358,Retaliation Dummy,https://media.hearthpwn.com/avatars/424/110/92488.png,https://media.hearthpwn.com/avatars/424/111/92488.gif,Ability,True,True,True,False
5359,Rewind,https://media.hearthpwn.com/avatars/423/98/89601.png,https://media.hearthpwn.com/avatars/423/99/89601.gif,Ability,True,True,True,False
5360,Roar!,,,Ability,False,False,False,False
5361,Roar!,,,Ability,False,False,False,False
5362,Roaring Edifice,https://media.hearthpwn.com/avatars/420/893/90449.png,https://media.hearthpwn.com/avatars/420/895/90449.gif,Ability,True,True,True,False
5363,Robe of the Magi,https://media.hearthpwn.com/avatars/417/383/77193.png,https://media.hearthpwn.com/avatars/417/385/77193.gif,Ability,True,True,True,False
5364,Robes of Diminishing,https://media.hearthpwn.com/avatars/424/48/92424.png,https://media.hearthpwn.com/avatars/424/49/92424.gif,Ability,True,True,True,False
5365,Robes of Gaudiness,https://media.hearthpwn.com/avatars/410/567/91097.png,https://media.hearthpwn.com/avatars/410/569/91097.gif,Ability,True,True,True,False
5366,Robotic,,,Ability,False,False,False,False
5367,Rocket Backpacks,https://media.hearthpwn.com/avatars/410/561/91091.png,https://media.hearthpwn.com/avatars/410/563/91091.gif,Ability,True,True,True,False
5368,Rocky Carapace,https://media.hearthpwn.com/avatars/422/60/52597.png,https://media.hearthpwn.com/avatars/422/62/52597.gif,Ability,True,True,True,False
5369,Rogue,https://media.hearthpwn.com/avatars/412/706/91713.png,https://media.hearthpwn.com/avatars/412/708/91713.gif,Ability,True,True,True,False
5370,Rogue,https://media.hearthpwn.com/avatars/412/763/62992.png,https://media.hearthpwn.com/avatars/412/765/62992.gif,Ability,True,True,True,False
5371,Rumble in the Jungle,https://media.hearthpwn.com/avatars/419/834/58772.png,https://media.hearthpwn.com/avatars/419/836/58772.gif,Ability,True,True,True,False
5372,Rumble Kings,,,Ability,False,False,False,False
5373,Run n' Gun,,,Ability,False,False,False,False
5374,Rush,,,Ability,False,False,False,False
5375,Rush,,,Ability,False,False,False,False
5376,Rush,,,Ability,False,False,False,False
5377,Rust Buckets,,,Ability,False,False,False,False
5378,Sack of Lamps,https://media.hearthpwn.com/avatars/423/948/92342.png,https://media.hearthpwn.com/avatars/423/949/92342.gif,Ability,True,True,True,False
5379,Sacred Arms,,,Ability,False,False,False,False
5380,Sacred Ritual,https://media.hearthpwn.com/avatars/420/872/90442.png,https://media.hearthpwn.com/avatars/420/874/90442.gif,Ability,True,True,True,False
5381,Sacrifice,,,Ability,False,False,False,False
5382,Sacrifice,,,Ability,False,False,False,False
5383,Sacrifice,,,Ability,False,False,False,False
5384,Sacrificial Pact,https://media.hearthpwn.com/avatars/418/151/348.png,https://media.hearthpwn.com/avatars/418/153/348.gif,Ability,True,True,True,False
5385,Safety Measures,,,Ability,False,False,False,False
5386,Sand Shapin Dummy,,,Ability,False,False,False,False
5387,Sand Trap,https://media.hearthpwn.com/avatars/423/924/92328.png,https://media.hearthpwn.com/avatars/423/925/92328.gif,Ability,True,True,True,False
5388,Saplings,,,Ability,False,False,False,False
5389,Scallywags,,,Ability,False,False,False,False
5390,Scallywags,,,Ability,False,False,False,False
5391,Scepter of Summoning,https://media.hearthpwn.com/avatars/417/332/77171.png,https://media.hearthpwn.com/avatars/417/334/77171.gif,Ability,True,True,True,False
5392,Scrapyard,,,Ability,False,False,False,False
5393,Scroll of Confusion,https://media.hearthpwn.com/avatars/417/425/77214.png,https://media.hearthpwn.com/avatars/417/427/77214.gif,Ability,True,True,True,False
5394,Scroll of Nonsense,https://media.hearthpwn.com/avatars/423/986/92376.png,https://media.hearthpwn.com/avatars/423/987/92376.gif,Ability,True,True,True,False
5395,Second Class: Druid,https://media.hearthpwn.com/avatars/418/934/35258.png,https://media.hearthpwn.com/avatars/418/936/35258.gif,Ability,True,True,True,False
5396,Second Class: Hunter,https://media.hearthpwn.com/avatars/418/937/35259.png,https://media.hearthpwn.com/avatars/418/939/35259.gif,Ability,True,True,True,False
5397,Second Class: Mage,https://media.hearthpwn.com/avatars/418/940/35260.png,https://media.hearthpwn.com/avatars/418/942/35260.gif,Ability,True,True,True,False
5398,Second Class: Paladin,https://media.hearthpwn.com/avatars/418/943/35261.png,https://media.hearthpwn.com/avatars/418/945/35261.gif,Ability,True,True,True,False
5399,Second Class: Priest,https://media.hearthpwn.com/avatars/418/946/35263.png,https://media.hearthpwn.com/avatars/418/948/35263.gif,Ability,True,True,True,False
5400,Second Class: Rogue,https://media.hearthpwn.com/avatars/418/949/35264.png,https://media.hearthpwn.com/avatars/418/951/35264.gif,Ability,True,True,True,False
5401,Second Class: Shaman,https://media.hearthpwn.com/avatars/418/952/35265.png,https://media.hearthpwn.com/avatars/418/954/35265.gif,Ability,True,True,True,False
5402,Second Class: Warlock,https://media.hearthpwn.com/avatars/418/955/35266.png,https://media.hearthpwn.com/avatars/418/957/35266.gif,Ability,True,True,True,False
5403,Second Class: Warrior,https://media.hearthpwn.com/avatars/418/958/35267.png,https://media.hearthpwn.com/avatars/418/960/35267.gif,Ability,True,True,True,False
5404,Second Wish,https://media.hearthpwn.com/avatars/423/750/92183.png,https://media.hearthpwn.com/avatars/423/751/92183.gif,Ability,True,True,True,False
5405,Secret Whispers,,,Ability,False,False,False,False
5406,Secretive,,,Ability,False,False,False,False
5407,Secrets,,,Ability,False,False,False,False
5408,Secrets,,,Ability,False,False,False,False
5409,Secrets,,,Ability,False,False,False,False
5410,Secrets,,,Ability,False,False,False,False
5411,Secrets,,,Ability,False,False,False,False
5412,Secrets of Shadow,https://media.hearthpwn.com/avatars/419/39/35389.png,https://media.hearthpwn.com/avatars/419/41/35389.gif,Ability,True,True,True,False
5413,Self-Sacrifice,,,Ability,False,False,False,False
5414,Servant of Yogg Tryouts,https://media.hearthpwn.com/avatars/412/481/77475.png,https://media.hearthpwn.com/avatars/412/483/77475.gif,Ability,True,True,True,False
5415,Set Up Brawl,https://media.hearthpwn.com/avatars/412/688/73380.png,https://media.hearthpwn.com/avatars/412/690/73380.gif,Ability,True,True,True,False
5416,Shadow,,,Ability,False,False,False,False
5417,Shadow Reflection,https://media.hearthpwn.com/avatars/419/696/73388.png,https://media.hearthpwn.com/avatars/419/698/73388.gif,Ability,True,True,True,False
5418,Shadow Reflection,https://media.hearthpwn.com/avatars/415/16/62878.png,https://media.hearthpwn.com/avatars/415/18/62878.gif,Ability,True,True,True,False
5419,Shadows,,,Ability,False,False,False,False
5420,Shadows,,,Ability,False,False,False,False
5421,Shadowstep,https://media.hearthpwn.com/avatars/411/788/550.png,https://media.hearthpwn.com/avatars/411/790/550.gif,Ability,True,True,True,False
5422,Shaman,https://media.hearthpwn.com/avatars/412/766/62994.png,https://media.hearthpwn.com/avatars/412/768/62994.gif,Ability,True,True,True,False
5423,Shaman,https://media.hearthpwn.com/avatars/412/709/91715.png,https://media.hearthpwn.com/avatars/412/711/91715.gif,Ability,True,True,True,False
5424,Shard of Sulfuras,https://media.hearthpwn.com/avatars/423/516/27474.png,https://media.hearthpwn.com/avatars/423/517/27474.gif,Ability,True,True,True,False
5425,Sharing Strength,,,Ability,False,False,False,False
5426,Shifting Scales,,,Ability,False,False,False,False
5427,Shifting Scroll,https://media.hearthpwn.com/avatars/416/843/77017.png,https://media.hearthpwn.com/avatars/416/845/77017.gif,Ability,True,True,True,False
5428,Shots,,,Ability,False,False,False,False
5429,Show Speed Run Duration,,,Ability,False,False,False,False
5430,Shrouding Mist,https://media.hearthpwn.com/avatars/422/42/52598.png,https://media.hearthpwn.com/avatars/422/44/52598.gif,Ability,True,True,True,False
5431,Shuffle and Draw,,,Ability,False,False,False,False
5432,Siamat's Heart,https://media.hearthpwn.com/avatars/421/154/92243.png,https://media.hearthpwn.com/avatars/421/156/92243.gif,Ability,True,True,True,False
5433,Siamat's Shield,https://media.hearthpwn.com/avatars/421/151/92242.png,https://media.hearthpwn.com/avatars/421/153/92242.gif,Ability,True,True,True,False
5434,Siamat's Speed,https://media.hearthpwn.com/avatars/421/157/92244.png,https://media.hearthpwn.com/avatars/421/159/92244.gif,Ability,True,True,True,False
5435,Siamat's Wind,https://media.hearthpwn.com/avatars/421/148/92241.png,https://media.hearthpwn.com/avatars/421/150/92241.gif,Ability,True,True,True,False
5436,Silence,https://media.hearthpwn.com/avatars/412/61/544.png,https://media.hearthpwn.com/avatars/412/63/544.gif,Ability,True,True,True,False
5437,Silence Yourself,,,Ability,False,False,False,False
5438,Silver Hand,,,Ability,False,False,False,False
5439,Slinging Spells,,,Ability,False,False,False,False
5440,Small Army,,,Ability,False,False,False,False
5441,Small Army,,,Ability,False,False,False,False
5442,Small Backpacks,https://media.hearthpwn.com/avatars/417/335/77173.png,https://media.hearthpwn.com/avatars/417/337/77173.gif,Ability,True,True,True,False
5443,Smash,,,Ability,False,False,False,False
5444,Smash!,,,Ability,False,False,False,False
5445,Smugglers,,,Ability,False,False,False,False
5446,Soldiers of the Cold Dark,https://media.hearthpwn.com/avatars/412/775/62959.png,https://media.hearthpwn.com/avatars/412/777/62959.gif,Ability,True,True,True,False
5447,Something in the Punch,https://media.hearthpwn.com/avatars/419/549/52616.png,https://media.hearthpwn.com/avatars/419/551/52616.gif,Ability,True,True,True,False
5448,Soulfire,https://media.hearthpwn.com/avatars/412/556/77037.png,https://media.hearthpwn.com/avatars/412/558/77037.gif,Ability,True,True,True,False
5449,Specialist,,,Ability,False,False,False,False
5450,Spell Bonus,https://media.hearthpwn.com/avatars/426/687/27292.png,https://media.hearthpwn.com/avatars/426/689/27292.gif,Ability,True,True,True,False
5451,Spell Damage,,,Ability,False,False,False,False
5452,Spell Generation,,,Ability,False,False,False,False
5453,Spell Lovers,,,Ability,False,False,False,False
5454,Spell Power,,,Ability,False,False,False,False
5455,Spell Searching,,,Ability,False,False,False,False
5456,Spellchasers,,,Ability,False,False,False,False
5457,Spells,,,Ability,False,False,False,False
5458,Spells,,,Ability,False,False,False,False
5459,Spellshields Dummy,,,Ability,False,False,False,False
5460,Spellslinger,,,Ability,False,False,False,False
5461,Spellslinger,,,Ability,False,False,False,False
5462,Spirit of Heroism,https://media.hearthpwn.com/avatars/412/667/73365.png,https://media.hearthpwn.com/avatars/412/669/73365.gif,Ability,True,True,True,False
5463,Spirit of Strength,https://media.hearthpwn.com/avatars/412/679/73373.png,https://media.hearthpwn.com/avatars/412/681/73373.gif,Ability,True,True,True,False
5464,Spirit of Wisdom,https://media.hearthpwn.com/avatars/412/673/73369.png,https://media.hearthpwn.com/avatars/412/675/73369.gif,Ability,True,True,True,False
5465,Spirits,,,Ability,False,False,False,False
5466,Spreading Flames,https://media.hearthpwn.com/avatars/412/823/91725.png,https://media.hearthpwn.com/avatars/412/825/91725.gif,Ability,True,True,True,False
5467,Sssspells,,,Ability,False,False,False,False
5468,Stalking,,,Ability,False,False,False,False
5469,Stampede,,,Ability,False,False,False,False
